x,y
55.25177177,35.1587815
44.25676267,34.00409793
48.71789643,46.08886648
59.89010955,32.44751623
48.78731344,39.3294053
40.35336272,45.44227791
44.71203639,46.86361016
46.55716835,35.81580586
46.88110161,40.43533812
59.75592061,34.727148
48.72595026,44.35783778
56.54399359,36.40214042
47.38099316,38.03427871
37.15686448,38.99124704
59.78005363,40.63104742
50.75169109,40.26291713
45.7755351,28.65985092
46.64241347,35.66106115
41.22529851,44.4650148
55.6783308,36.67930575
50.70722239,22.84130602
42.51487078,39.88098642
39.01766281,43.37231076
43.3049226,44.07869908
47.94073319,44.79210544
54.82347509,49.09039548
47.31890261,37.28204451
50.03841859,45.67244512
42.47467464,43.06725229
48.48851405,50.03305791
55.9895876,47.21158871
36.95654422,38.80891318
37.29536097,44.87670337
49.47228214,35.06275783
54.83320173,49.40151511
46.47016138,37.22994079
46.48141614,40.54130418
54.96120774,33.39185419
45.94733592,34.20692162
47.74394224,31.54302037
50.72602734,33.82655237
38.65905854,38.21124706
35.28876164,40.09821171
55.41993248,34.45095639
51.28935294,39.04169205
43.55167168,26.92931657
47.92254136,38.21323538
45.03870778,43.84233488
48.49219689,36.44558159
55.28471295,33.34338236
53.90175398,44.20650457
43.61327683,42.73725245
44.65573767,38.22161579
55.60545539,47.17727933
46.69736945,34.73659741
45.26154153,36.40710295
43.71283175,48.17313731
47.13573454,37.39147803
49.23346394,33.62953969
44.02284273,40.43158657
62.8814395,43.56528007
48.80259417,42.37380296
56.39177597,46.2044912
51.69811916,35.97733416
51.72877625,37.46493098
45.50895203,29.43595009
43.148237,39.39936548
58.81942058,42.81577647
44.45560726,37.18381708
53.25143367,38.6982785
47.76954582,43.88352551
54.56088365,38.84709231
47.91628935,40.47641885
41.18294521,35.46319792
46.26611955,46.11973817
44.33753174,39.64027994
41.72648535,46.83214667
44.37181911,44.87273893
38.86933546,43.57522527
45.76380674,29.56888349
55.46510933,41.67848498
40.53895915,39.01036734
51.84680348,46.84079972
53.85804933,41.4017967
47.46375864,36.21091682
46.37064848,33.92412464
47.93316862,37.85748063
44.46359751,33.5588768
48.74199896,39.0940215
45.59524651,37.0210365
58.47317231,35.22504624
54.28741327,37.868729
56.0060474,45.92008737
43.44673764,43.01668286
54.38293185,38.10765553
44.71840967,52.00824064
43.21035431,31.17179947
43.28487449,43.48308871
45.83023941,29.27326314
43.94671571,34.50269858
49.35252126,40.76096013
50.57746081,40.09198148
50.79367417,39.90333399
50.15317981,37.35251426
44.26540588,45.19583215
49.77462454,35.65971343
55.86766972,40.96619788
49.35352622,31.48914429
40.52074201,47.50025178
46.97632435,36.62343865
55.33736784,46.07049339
50.0897458,35.75870972
41.22524094,35.32522841
44.93866117,45.25559368
45.46287768,41.68159178
57.28359282,36.70760811
39.28403573,41.61248603
52.91650037,42.61892779
41.18226691,44.04263749
41.42407085,39.90573989
53.86869839,32.37058202
37.10238482,40.27601027
51.71411774,32.82366698
50.84947023,33.71241385
52.93007019,42.63475762
55.78637649,41.10150503
49.55910909,40.20091633
41.68245204,49.40129615
43.99744915,30.70897059
48.15231042,46.05498844
52.65722367,26.08951601
53.25506809,37.36503962
52.55606747,43.12116565
42.32360938,40.96499736
35.12080121,39.29700565
59.75296895,39.67333759
43.52443194,37.44571175
53.63347366,36.46618518
46.06452901,33.76716409
40.70481416,44.54835882
43.56441214,37.9094821
41.89074933,44.04151027
48.78487002,33.49985738
51.97552091,37.23093541
49.78578728,34.99064756
51.4425247,35.6767737
35.17247729,40.87905244
54.61462578,41.70955957
55.80882402,40.5327048
42.60354674,40.77148431
47.04976312,42.1202013
43.78324744,48.87937153
57.08278099,38.09992496
46.68860082,44.6851273
33.79408769,24.93209914
41.55278103,39.07471431
45.04580589,37.77224674
43.93212486,44.89803863
50.62386667,36.16926398
41.63297858,40.16599143
54.23060351,43.93520861
47.70543636,37.31077542
46.01961502,40.96733903
55.64841174,34.03194201
54.56315454,29.95890459
52.90632022,43.44717123
53.42817466,39.00523561
48.43789995,43.37916952
58.61296856,41.46170306
51.17183673,30.67637701
50.57834214,42.25335855
52.59654261,36.92002645
43.85926717,52.87260095
52.38170686,38.08742713
51.56410847,42.97623852
47.95589702,44.93554315
54.88654172,42.88069161
53.41401715,39.62001774
44.79636349,37.1172361
45.98061599,45.12929789
41.48296179,43.66193978
43.18511546,35.32840797
46.92700795,38.50635348
52.35300556,41.1419015
43.72181742,35.23879959
49.39016048,33.05404401
56.78520736,52.63950854
60.79580347,31.15008615
52.65431177,31.19131176
39.67903616,41.97699939
52.70444382,32.70471362
52.75895064,39.97371451
51.90949843,36.30208935
54.9506912,34.98715344
54.53596103,40.98769393
48.81813932,45.47979311
51.07122271,33.96185534
43.00384264,46.79238394
46.29381338,33.26180453
47.21027717,34.60720938
36.03529903,46.29779445
48.69883302,38.86401925
46.20781102,34.93644074
43.27678981,41.35329698
54.58960257,45.35271923
48.76132106,33.78006813
48.82447431,43.24366229
38.17330608,36.98011419
50.37672635,32.2602781
41.71361826,36.76898608
40.14364495,43.90408553
48.78396557,38.26725306
47.3894957,28.75492387
44.35218698,47.62307915
48.36976263,38.34866633
46.77310523,35.71837793
53.81977246,37.89148707
50.55620181,36.09487864
42.73546793,52.90361987
52.79354678,39.86444846
42.91118475,26.56646582
41.36438058,35.49484801
50.21765712,38.96139384
39.04616904,46.38801802
52.63093203,35.71976784
53.51397124,39.92256855
52.27045195,44.27601105
59.04530401,48.27563966
53.77221827,32.39641633
48.46857522,37.26961948
50.5555213,44.09195617
48.09114324,50.20575367
42.46826045,42.36605048
50.10493573,41.29855153
47.52615495,44.2740947
48.75914858,46.78216305
50.48004881,32.11455114
36.84977377,44.33510684
41.90782974,37.20161866
54.2660125,31.31751765
51.5032316,39.68347435
48.35352746,31.04520959
42.40423115,39.29448263
47.84157986,44.34267181
41.96833491,33.77784619
45.80765013,40.05696431
41.18418536,32.49077947
36.85362685,37.10700654
49.82502231,31.15460407
51.78959785,37.8520029
44.2771956,31.82966927
44.67800811,52.60136566
46.27963993,53.9205762
39.37735474,34.21697043
51.48481501,47.02869135
47.16249924,44.53911265
45.1688514,41.27360811
55.96706391,48.87426444
41.57068009,41.19020057
50.02446118,48.9467444
53.74462251,37.76350451
60.2180538,33.39699354
48.28835246,34.52672803
44.89303485,42.13307112
48.1687953,41.97978132
41.81194926,31.12187157
45.20525336,37.49829969
52.8789578,44.27801181
48.16752749,37.57360792
46.78271839,40.63885368
48.96846891,45.42839422
52.0996618,33.51429735
43.17237515,39.03457871
46.11585653,43.68489689
41.92783416,36.38091734
42.73646781,42.00842481
50.53328214,35.20019956
43.27750869,39.23947688
48.16600291,44.79405165
50.3481361,40.18968945
43.90307066,43.78379215
55.41970677,38.19196426
52.06548756,46.15511997
47.15780741,42.86837361
52.53965927,43.69882752
54.11594324,39.58819551
34.9372314,40.50575775
48.91548742,39.03576649
38.89430648,41.75148905
42.94905956,36.29387541
53.35838738,33.71489443
54.27891464,42.13475932
47.97947805,46.41490555
38.43630786,40.1200917
50.83589973,49.3227228
51.6749544,40.59210487
53.45671269,41.73225125
44.28330568,38.06112354
49.65270964,36.40763132
31.8612608,39.46104259
48.28565484,32.54263245
54.15910364,39.08175812
49.17009976,51.8755867
49.67416911,32.40783517
44.83584005,29.68093343
52.4916009,40.99094472
49.65657008,33.38224604
37.13606315,41.05102499
42.71352041,43.08388234
57.96863915,37.80952408
47.35452366,45.93058236
49.60656608,51.17358717
51.19986593,48.89124775
39.9553116,39.88057057
50.80456416,35.79911705
41.71415533,27.75712875
47.26790374,37.5556954
42.63721665,37.8660524
40.63618049,46.06316
42.99213471,30.67735574
45.93817248,38.64793203
49.70168164,31.27126882
50.00253819,39.6223713
48.8316395,41.31655046
46.80804744,36.24354907
51.26237393,42.44972777
43.66543448,39.68479817
46.85195208,44.13537117
48.85341182,32.98668335
58.3718954,41.01993073
54.94871435,42.60227791
50.584313,37.98087932
46.76553265,46.53099691
